1,Block,From,To,Value (ETH),Ext/Int,Date,Exchange Rate,Value (USD)
155,1135877,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0x0f43fc2c04ee0000,1,2016-03-12,11.27,12
156,1135959,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x21b58df6c2282f81200b4b410b000bfc924d2cf7,0x0f43fc2c04ee0000,1,2016-03-12,11.27,12
157,1135981,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3cb9dc84746a6951c3557898e3f34426c251f35,0x0f43fc2c04ee0000,1,2016-03-12,11.27,12
158,1136156,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3cb9dc84746a6951c3557898e3f34426c251f35,0x0f43fc2c04ee0000,1,2016-03-12,11.27,12
159,1136175,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x21b58df6c2282f81200b4b410b000bfc924d2cf7,0x0f43fc2c04ee0000,1,2016-03-12,11.27,12
160,1136208,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5280ab0d3feede140734f1cd0575b99e7cbceb6b,0x0f43fc2c04ee0000,1,2016-03-12,11.27,12
161,1136223,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0x0f43fc2c04ee0000,1,2016-03-12,11.27,12
162,1136227,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-12,11.27,12
163,1136246,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3cb9dc84746a6951c3557898e3f34426c251f35,0x0f43fc2c04ee0000,1,2016-03-12,11.27,12
164,1136273,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0x0f43fc2c04ee0000,1,2016-03-12,11.27,12
165,1136342,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-12,11.27,12
166,1136342,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3cb9dc84746a6951c3557898e3f34426c251f35,0x0f43fc2c04ee0000,1,2016-03-12,11.27,12
167,1136484,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-12,11.27,12
168,1136521,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5280ab0d3feede140734f1cd0575b99e7cbceb6b,0x0f43fc2c04ee0000,1,2016-03-12,11.27,12
169,1136544,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-12,11.27,12
170,1136742,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0x0f43fc2c04ee0000,1,2016-03-12,11.27,12
171,1137465,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3cb9dc84746a6951c3557898e3f34426c251f35,0x0f43fc2c04ee0000,1,2016-03-12,11.27,12
172,1135774,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x0de0b6b3a7640000,1,2016-03-12,11.27,11
173,1135806,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x0de0b6b3a7640000,1,2016-03-12,11.27,11
174,1137043,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x0cf9c98bd0fd8000,1,2016-03-12,11.27,11
175,1136521,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x07a1fe1602770000,1,2016-03-12,11.27,6
176,1135658,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x06f05b59d3b20000,1,2016-03-12,11.27,6
177,1135867,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x06f05b59d3b20000,1,2016-03-12,11.27,6
178,1135877,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x06f05b59d3b20000,1,2016-03-12,11.27,6
179,1136223,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x06f05b59d3b20000,1,2016-03-12,11.27,6
180,1136408,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x06f05b59d3b20000,1,2016-03-12,11.27,6
181,1136499,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x06f05b59d3b20000,1,2016-03-12,11.27,6
182,1136544,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x06f05b59d3b20000,1,2016-03-12,11.27,6
183,1136342,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x016345785d8a0000,1,2016-03-12,11.27,1
184,1139425,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x016345785d8a0000,1,2016-03-12,11.27,1
185,1135654,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
186,1135661,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
187,1135699,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
188,1135721,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
189,1135746,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
190,1135815,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
191,1135855,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
192,1135862,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
193,1135959,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
194,1135981,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
195,1136012,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
196,1136156,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
197,1136175,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
198,1136208,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
199,1136223,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
200,1136227,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
201,1136246,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
202,1136255,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
203,1136342,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
204,1136484,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
205,1136742,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
206,1136763,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
207,1136867,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
208,1136885,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
209,1136923,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
210,1136943,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
211,1137127,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
212,1137465,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
213,1137465,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x18e113d8177c691a61be785852fa5bb47aeebdaf,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
214,1138683,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
215,1139254,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
216,1139295,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
217,1139445,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
218,1139878,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
219,1139897,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
220,1139902,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
221,1139945,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-12,11.27,1
222,1144463,0x5280ab0d3feede140734f1cd0575b99e7cbceb6b,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-13,12.57,13
223,1144490,0x5280ab0d3feede140734f1cd0575b99e7cbceb6b,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-13,12.57,13
224,1142534,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-13,12.57,13
225,1144546,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x022b1c8c1227a00000,0,2016-03-13,12.57,503
226,1144440,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x8ac7230489e80000,0,2016-03-13,12.57,126
227,1141219,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-13,12.57,13
228,1142001,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-13,12.57,13
229,1142032,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-13,12.57,13
230,1144484,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-13,12.57,13
231,1141234,0x7decd3f363c5cba4cb9148cb1666560306dd79f3,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-13,12.57,13
232,1144289,0xaedd675607520b203a0216e38f3b5b440b8d901c,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x6124fee993bc0000,0,2016-03-13,12.57,88
233,1140731,0xaedd675607520b203a0216e38f3b5b440b8d901c,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-13,12.57,13
234,1141248,0xb3cb9dc84746a6951c3557898e3f34426c251f35,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-13,12.57,13
235,1145130,0xb3cb9dc84746a6951c3557898e3f34426c251f35,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-13,12.57,13
236,1145464,0xb3cb9dc84746a6951c3557898e3f34426c251f35,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-13,12.57,13
237,1144426,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0340aad21b3b700000,0,2016-03-13,12.57,754
238,1144455,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0340aad21b3b700000,0,2016-03-13,12.57,754
239,1144413,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x01a055690d9db80000,0,2016-03-13,12.57,377
240,1140758,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-13,12.57,13
241,1141259,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-13,12.57,13
242,1142026,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-13,12.57,13
243,1142065,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-13,12.57,13
244,1143668,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-13,12.57,13
245,1144477,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-13,12.57,13
246,1144487,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-13,12.57,13
247,1144497,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-13,12.57,13
248,1145450,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-13,12.57,13
249,1144615,0xe97e15a717e2694229277ea3394f194ad9f8414a,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-13,12.57,13
250,1144490,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x011d775203f5c90000,1,2016-03-13,12.57,259
251,1144413,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xa7ebd5e4363a0000,1,2016-03-13,12.57,152
252,1141219,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x98a7d9b8314c0000,1,2016-03-13,12.57,138
253,1144289,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x98a7d9b8314c0000,1,2016-03-13,12.57,138
254,1144426,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x98a7d9b8314c0000,1,2016-03-13,12.57,138
255,1144426,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x29a2241af62c0000,1,2016-03-13,12.57,38
256,1144455,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x29a2241af62c0000,1,2016-03-13,12.57,38
257,1145464,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0x1e87f85809dc0000,1,2016-03-13,12.57,28
258,1144546,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x1bc16d674ec80000,1,2016-03-13,12.57,25
259,1144413,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x14d1120d7b160000,1,2016-03-13,12.57,19
260,1141234,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3cb9dc84746a6951c3557898e3f34426c251f35,0x0f43fc2c04ee0000,1,2016-03-13,12.57,14
261,1144440,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5280ab0d3feede140734f1cd0575b99e7cbceb6b,0x0f43fc2c04ee0000,1,2016-03-13,12.57,14
262,1144455,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-13,12.57,14
263,1144463,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0x0f43fc2c04ee0000,1,2016-03-13,12.57,14
264,1144477,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-13,12.57,14
265,1144484,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5280ab0d3feede140734f1cd0575b99e7cbceb6b,0x0f43fc2c04ee0000,1,2016-03-13,12.57,14
266,1144487,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-13,12.57,14
267,1144497,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-13,12.57,14
268,1144546,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x18e113d8177c691a61be785852fa5bb47aeebdaf,0x0f43fc2c04ee0000,1,2016-03-13,12.57,14
269,1144615,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-13,12.57,14
270,1145130,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3cb9dc84746a6951c3557898e3f34426c251f35,0x0f43fc2c04ee0000,1,2016-03-13,12.57,14
271,1145450,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-13,12.57,14
272,1144440,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x06f05b59d3b20000,1,2016-03-13,12.57,6
273,1144289,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x04db732547630000,1,2016-03-13,12.57,4
274,1140731,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-13,12.57,1
275,1140758,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-13,12.57,1
276,1141219,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-13,12.57,1
277,1141234,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-13,12.57,1
278,1141248,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-13,12.57,1
279,1141259,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-13,12.57,1
280,1142001,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-13,12.57,1
281,1142026,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-13,12.57,1
282,1142032,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-13,12.57,1
283,1142065,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-13,12.57,1
284,1142534,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-13,12.57,1
285,1143668,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-13,12.57,1
286,1144463,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-13,12.57,1
287,1144477,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-13,12.57,1
288,1144484,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-13,12.57,1
289,1144487,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-13,12.57,1
290,1144490,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-13,12.57,1
291,1144497,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-13,12.57,1
292,1144615,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-13,12.57,1
293,1145130,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-13,12.57,1
294,1145450,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-13,12.57,1
295,1145464,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-13,12.57,1
296,1150428,0x18e113d8177c691a61be785852fa5bb47aeebdaf,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x8ac7230489e80000,0,2016-03-14,14.11,141
297,1150430,0x18e113d8177c691a61be785852fa5bb47aeebdaf,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x8ac7230489e80000,0,2016-03-14,14.11,141
298,1150432,0x18e113d8177c691a61be785852fa5bb47aeebdaf,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x8ac7230489e80000,0,2016-03-14,14.11,141
299,1150558,0x18e113d8177c691a61be785852fa5bb47aeebdaf,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x8ac7230489e80000,0,2016-03-14,14.11,141
300,1150561,0x18e113d8177c691a61be785852fa5bb47aeebdaf,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x8ac7230489e80000,0,2016-03-14,14.11,141
301,1150589,0x18e113d8177c691a61be785852fa5bb47aeebdaf,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x8ac7230489e80000,0,2016-03-14,14.11,141
302,1150603,0x18e113d8177c691a61be785852fa5bb47aeebdaf,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x8ac7230489e80000,0,2016-03-14,14.11,141
303,1146216,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-14,14.11,14
304,1146788,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-14,14.11,14
